# SLAM estimated trajectory — TUM format
# timestamp tx ty tz qx qy qz qw
1317388377.644059181 311.384027 39.032121 -70.516251 0.035180 0.449337 -0.005865 0.892650
1317388377.748055696 312.034392 39.136049 -71.268747 0.035055 0.445208 -0.007158 0.894712
1317388377.851911306 312.689167 39.232310 -72.018516 0.035055 0.445208 -0.007158 0.894712
1317388377.955618620 313.363960 39.381893 -72.741428 0.033205 0.441269 -0.007944 0.896725
1317388378.059322357 314.058899 39.523173 -73.446630 0.033205 0.441269 -0.007944 0.896725
1317388378.163222551 314.720732 39.629338 -74.188779 0.033205 0.441269 -0.007944 0.896725
1317388378.266978979 315.400789 39.768328 -74.908795 0.031588 0.438188 -0.009434 0.898279
1317388378.370866776 316.058240 39.871678 -75.655198 0.031588 0.438188 -0.009434 0.898279
1317388378.578547478 317.423124 40.085483 -77.100901 0.033623 0.432733 -0.014680 0.900775
1317388378.786334276 318.740817 40.263402 -78.593897 0.034213 0.432109 -0.016081 0.901029
1317388378.890731096 319.466942 40.358874 -79.274937 0.034213 0.432109 -0.016081 0.901029
1317388378.993968010 320.154240 40.409726 -79.999567 0.034213 0.432109 -0.016081 0.901029
1317388379.097823143 320.864857 40.513566 -80.695442 0.034141 0.431714 -0.015639 0.901228
1317388379.201601982 321.547382 40.599146 -81.421298 0.034141 0.431714 -0.015639 0.901228
1317388379.409050226 322.971021 40.760480 -82.815902 0.036305 0.429855 -0.015055 0.902042
1317388379.512838364 323.683741 40.925853 -83.497629 0.036305 0.429855 -0.015055 0.902042
1317388379.616550922 324.358027 41.022058 -84.229844 0.036358 0.428334 -0.014236 0.902777
1317388379.720162630 325.056622 41.136357 -84.936231 0.036358 0.428334 -0.014236 0.902777
1317388379.823947430 325.769923 41.232731 -85.630571 0.036358 0.428334 -0.014236 0.902777
1317388379.927572012 326.462413 41.318524 -86.346969 0.036750 0.424132 -0.013519 0.904754
1317388380.031299591 327.165772 41.400096 -87.053211 0.036750 0.424132 -0.013519 0.904754
1317388380.135040522 327.867416 41.505643 -87.757952 0.036666 0.418710 -0.013658 0.907277
1317388380.238669634 328.578728 41.609769 -88.453180 0.036666 0.418710 -0.013658 0.907277
1317388380.342413187 329.283973 41.712910 -89.154761 0.036666 0.418710 -0.013658 0.907277
1317388380.446045160 329.996244 41.783125 -89.853253 0.035692 0.413015 -0.013582 0.909923
1317388380.549666166 330.700206 41.885287 -90.556191 0.035692 0.413015 -0.013582 0.909923
1317388380.653413534 331.420715 41.964584 -91.245179 0.035692 0.413015 -0.013582 0.909923
1317388380.757165194 332.136749 42.073267 -91.934870 0.035540 0.406991 -0.013702 0.912638
1317388380.964688063 333.422427 42.736211 -93.192589 0.035235 0.401100 -0.015222 0.915230
1317388381.068410873 334.144740 42.850330 -93.874717 0.035235 0.401100 -0.015222 0.915230
1317388381.172299147 334.885478 42.895792 -94.545005 0.035235 0.401100 -0.015222 0.915230
1317388381.276167393 335.621174 43.002713 -95.213925 0.034471 0.397371 -0.017032 0.916852
1317388381.483789921 337.101258 43.129714 -96.552533 0.034471 0.397371 -0.017032 0.916852
1317388381.587666988 337.848349 43.264684 -97.203472 0.034894 0.395195 -0.016381 0.917788
1317388381.795310020 339.318312 43.489135 -98.539780 0.035714 0.392840 -0.015839 0.918777
1317388382.002793789 340.809882 43.672893 -99.856375 0.035714 0.392840 -0.015839 0.918777
1317388382.106542587 341.558965 43.795797 -100.507375 0.036142 0.390217 -0.016407 0.919867
1317388382.314043283 342.305352 43.949421 -101.155149 0.036142 0.390217 -0.016407 0.919867
1317388382.417692900 343.055356 44.015526 -101.813378 0.034487 0.387223 -0.016563 0.921192
1317388382.625166655 344.583037 44.215492 -103.088180 0.035481 0.384843 -0.016391 0.922154
1317388382.832543135 346.084436 44.419442 -104.392929 0.035481 0.384843 -0.016391 0.922154
1317388382.936417580 346.847169 44.509319 -105.033389 0.034867 0.384356 -0.016189 0.922384
1317388383.144170284 348.367734 44.702028 -106.318000 0.033660 0.387656 -0.017786 0.921018
1317388383.352044344 349.888418 44.841966 -107.609341 0.033660 0.387656 -0.017786 0.921018
1317388383.559670925 351.394538 44.975385 -108.918220 0.033523 0.397350 -0.017136 0.916895
1317388383.767039061 352.885537 45.114748 -110.243658 0.035028 0.402558 -0.015749 0.914588
1317388383.974416256 354.362791 45.267801 -111.582817 0.036204 0.401986 -0.015129 0.914805
1317388384.078184366 355.102424 45.371801 -112.247786 0.036204 0.401986 -0.015129 0.914805
1317388384.181792259 355.848249 45.483171 -112.904613 0.036204 0.401986 -0.015129 0.914805
1317388384.285418749 356.604776 45.620084 -113.544227 0.037302 0.397307 -0.013871 0.916822
1317388384.389044285 357.369679 45.784727 -114.167165 0.037302 0.397307 -0.013871 0.916822
1317388384.492667437 358.117833 45.934677 -114.813719 0.037302 0.397307 -0.013871 0.916822
1317388384.596294403 358.864594 46.048917 -115.469103 0.037929 0.389119 -0.012500 0.920321
1317388384.699917316 359.624010 46.160822 -116.110181 0.037929 0.389119 -0.012500 0.920321
1317388384.803544760 360.384793 46.260633 -116.751644 0.037929 0.389119 -0.012500 0.920321
1317388384.907170534 361.141811 46.433897 -117.382002 0.038611 0.378417 -0.012871 0.924740
1317388385.010796070 361.913185 46.591892 -117.998724 0.038611 0.378417 -0.012871 0.924740
1317388385.114418268 362.694224 46.700174 -118.613945 0.039768 0.366320 -0.013497 0.929541
1317388385.218041420 363.491423 46.787587 -119.211470 0.039768 0.366320 -0.013497 0.929541
1317388385.321794271 364.300342 46.915632 -119.785636 0.039768 0.366320 -0.013497 0.929541
1317388385.425419569 365.088385 47.032862 -120.390376 0.039926 0.352569 -0.013985 0.934829
1317388385.529166698 365.912398 47.137437 -120.947568 0.039926 0.352569 -0.013985 0.934829
1317388385.632918119 366.718548 47.254546 -121.527876 0.039926 0.352569 -0.013985 0.934829
1317388385.736667871 367.527705 47.405670 -122.096089 0.040509 0.338994 -0.014848 0.939799
1317388385.840542793 368.343949 47.528954 -122.660685 0.040509 0.338994 -0.014848 0.939799
1317388385.944422245 369.160548 47.653478 -123.224536 0.040716 0.328128 -0.016833 0.943605
1317388386.048423290 369.998988 47.764263 -123.758513 0.040716 0.328128 -0.016833 0.943605
1317388386.152421236 370.837136 47.875592 -124.292851 0.040716 0.328128 -0.016833 0.943605
1317388386.256453514 371.666553 47.967825 -124.843843 0.038554 0.324089 -0.018749 0.945055
1317388386.464669228 373.340363 48.112175 -125.927958 0.040645 0.323172 -0.020853 0.945237
1317388386.672799110 375.011453 48.281156 -127.013597 0.040645 0.323172 -0.020853 0.945237
1317388386.776939154 375.855220 48.338272 -127.547282 0.040616 0.324562 -0.020699 0.944765
1317388386.984924078 377.527452 48.444971 -128.637703 0.042466 0.325704 -0.020310 0.944299
1317388387.192795992 379.198710 48.624975 -129.720987 0.042466 0.325704 -0.020310 0.944299
1317388387.296794653 380.035778 48.696970 -130.263379 0.043051 0.326446 -0.019991 0.944023
1317388387.400672197 380.874076 48.763564 -130.804609 0.043051 0.326446 -0.019991 0.944023
1317388387.504553080 381.710417 48.845645 -131.346703 0.042178 0.326887 -0.020512 0.943899
1317388387.712181330 383.367857 48.982530 -132.455411 0.042178 0.326887 -0.020512 0.943899
1317388387.815918684 384.199902 49.073678 -133.002577 0.042199 0.326721 -0.021326 0.943937
1317388388.023421526 385.879647 49.144338 -134.079374 0.042199 0.326721 -0.021326 0.943937
1317388388.230816126 387.557670 49.357682 -135.146125 0.045141 0.324646 -0.020803 0.944529
1317388388.334425449 388.395820 49.390740 -135.690654 0.045501 0.321982 -0.018853 0.945464
1317388388.438044786 389.236660 49.472303 -136.225863 0.045501 0.321982 -0.018853 0.945464
1317388388.541817904 390.064615 49.645068 -136.759404 0.045501 0.321982 -0.018853 0.945464
1317388388.749173641 391.758104 49.797485 -137.811160 0.047735 0.312866 -0.017120 0.948443
1317388388.852932692 392.583596 49.982843 -138.344288 0.047735 0.312866 -0.017120 0.948443
1317388388.956675053 393.425403 50.084809 -138.874462 0.047635 0.308524 -0.016913 0.949872
1317388389.060424328 394.291748 50.133499 -139.371677 0.047635 0.308524 -0.016913 0.949872
1317388389.164297104 395.148480 50.204726 -139.882500 0.047922 0.304355 -0.017159 0.951198
1317388389.268048286 396.012312 50.295613 -140.378067 0.047922 0.304355 -0.017159 0.951198
1317388389.371799946 396.869329 50.396369 -140.883414 0.047922 0.304355 -0.017159 0.951198
1317388389.475549936 397.723424 50.459958 -141.399645 0.048262 0.300616 -0.017597 0.952361
1317388389.579299688 398.585079 50.558175 -141.897605 0.048262 0.300616 -0.017597 0.952361
1317388389.683046341 399.454130 50.667574 -142.380129 0.048262 0.300616 -0.017597 0.952361
1317388389.786927700 400.323203 50.721103 -142.871942 0.049327 0.297698 -0.016985 0.953233
1317388389.994426250 402.051273 50.873868 -143.866183 0.051698 0.294863 -0.016495 0.953997
1317388390.098174810 402.920724 50.961895 -144.352318 0.051698 0.294863 -0.016495 0.953997
1317388390.201933622 403.784495 51.054063 -144.847881 0.051698 0.294863 -0.016495 0.953997
1317388390.305799961 404.653953 51.142463 -145.333973 0.051698 0.294863 -0.016495 0.953997
1317388390.409551144 405.522939 51.213322 -145.823780 0.051698 0.294863 -0.016495 0.953997
1317388390.513420820 406.398748 51.244400 -146.305542 0.051698 0.294863 -0.016495 0.953997
1317388390.617176056 407.261230 51.259904 -146.811512 0.051022 0.293526 -0.016778 0.954441
1317388390.824798584 408.994013 51.554906 -147.760891 0.049263 0.292853 -0.015417 0.954763
1317388391.032460690 410.359700 52.435292 -148.318291 0.049263 0.292853 -0.015417 0.954763
1317388391.240207672 412.102010 52.489914 -149.295720 0.050894 0.291544 -0.011186 0.955137
1317388391.343936920 412.974383 52.538991 -149.782147 0.051448 0.290963 -0.010082 0.955297
1317388391.447703838 413.845631 52.631604 -150.264237 0.051448 0.290963 -0.010082 0.955297
1317388391.551672935 414.720813 52.735892 -150.736773 0.051448 0.290963 -0.010082 0.955297
1317388391.655391455 415.590459 52.861789 -151.214171 0.050353 0.290401 -0.010361 0.955523
1317388391.759116411 416.466034 52.951416 -151.688977 0.050353 0.290401 -0.010361 0.955523
1317388391.862897396 417.334688 53.067017 -152.170751 0.050353 0.290401 -0.010361 0.955523
1317388391.966552258 418.212758 53.140596 -152.643674 0.049260 0.290394 -0.010980 0.955575
1317388392.070330381 419.084841 53.230763 -153.124696 0.049260 0.290394 -0.010980 0.955575
1317388392.174197674 419.958770 53.320861 -153.602402 0.048428 0.291096 -0.011085 0.955403
1317388392.278037548 420.828937 53.417135 -154.085741 0.048428 0.291096 -0.011085 0.955403
1317388392.381694078 421.700475 53.503676 -154.568449 0.048428 0.291096 -0.011085 0.955403
1317388392.485448360 422.570019 53.592269 -155.054373 0.047206 0.291844 -0.011304 0.955233
1317388392.589204550 423.440672 53.682685 -155.537939 0.047206 0.291844 -0.011304 0.955233
1317388392.693016291 424.308527 53.712838 -156.033841 0.047206 0.291844 -0.011304 0.955233
1317388392.900445223 426.052700 53.858308 -157.001160 0.047490 0.293240 -0.011313 0.954792
1317388393.004213572 426.931270 53.903991 -157.476771 0.046717 0.293694 -0.010208 0.954703
1317388393.107951641 427.788404 53.958304 -157.989075 0.046717 0.293694 -0.010208 0.954703
1317388393.211726189 428.652078 54.031349 -158.487811 0.046717 0.293694 -0.010208 0.954703
1317388393.419179440 430.406213 54.082475 -159.442689 0.046070 0.294663 -0.007924 0.954457
1317388393.523016453 431.295597 54.128192 -159.897660 0.046070 0.294663 -0.007924 0.954457
1317388393.626791239 432.168595 54.122765 -160.385473 0.046032 0.294766 -0.006341 0.954439
1317388393.834109068 433.887922 54.324700 -161.385845 0.046586 0.294770 -0.005709 0.954415
1317388394.041674614 435.619674 54.529959 -162.363373 0.046586 0.294770 -0.005709 0.954415
1317388394.248936176 437.357071 54.739309 -163.330277 0.045226 0.294387 -0.005025 0.954602
1317388394.456313610 439.089596 54.975336 -164.300376 0.045838 0.294138 -0.004702 0.954652
1317388394.663690090 440.819807 55.285317 -165.249766 0.045838 0.294138 -0.004702 0.954652
1317388394.767428875 441.699286 55.355218 -165.720623 0.045655 0.293807 -0.004287 0.954764
1317388394.871176004 442.578516 55.413036 -166.193519 0.045655 0.293807 -0.004287 0.954764
1317388394.975010872 443.450534 55.520717 -166.671003 0.045392 0.293749 -0.004814 0.954792
1317388395.078776836 444.323314 55.590292 -167.154199 0.045392 0.293749 -0.004814 0.954792
1317388395.286350250 446.055842 55.748385 -168.137358 0.043569 0.293881 -0.005147 0.954835
1317388395.493849277 447.766136 55.977594 -169.148414 0.042240 0.293683 -0.004656 0.954958
1317388395.597610474 448.635517 56.079775 -169.632061 0.042240 0.293683 -0.004656 0.954958
1317388395.701320887 449.506469 56.163705 -170.116387 0.042240 0.293683 -0.004656 0.954958
1317388395.805314779 450.376172 56.264848 -170.599599 0.041249 0.292754 -0.003738 0.955290
1317388395.908828497 451.246892 56.377828 -171.078317 0.041249 0.292754 -0.003738 0.955290
1317388396.012519360 452.119594 56.480040 -171.555827 0.041249 0.292754 -0.003738 0.955290
1317388396.116194487 452.991708 56.585228 -172.033754 0.040983 0.291910 -0.003094 0.955562
1317388396.219961882 453.872011 56.648368 -172.503997 0.040983 0.291910 -0.003094 0.955562
1317388396.427443027 455.606303 56.884154 -173.471504 0.040853 0.291556 -0.002262 0.955678
1317388396.634934425 457.351929 57.123733 -174.410939 0.041261 0.291906 -0.000712 0.955556
1317388396.738556147 458.225578 57.230689 -174.885658 0.041261 0.291906 -0.000712 0.955556
1317388396.946101904 459.976272 57.419577 -175.832985 0.041479 0.292118 -0.000588 0.955482
1317388397.153452873 461.707937 57.648849 -176.805842 0.041479 0.292118 -0.000588 0.955482
1317388397.360989332 463.438988 57.792939 -177.796228 0.042753 0.293011 -0.001186 0.955152
1317388397.568433285 465.178664 57.990871 -178.761747 0.044221 0.294267 -0.000438 0.954699
1317388397.775980711 466.888949 58.204032 -179.773138 0.044477 0.295483 -0.000446 0.954312
1317388397.983654976 468.618666 58.513335 -180.721290 0.044477 0.295483 -0.000446 0.954312
1317388398.191316843 470.354948 58.718089 -181.692418 0.043953 0.303214 -0.001277 0.951907
1317388398.295610189 471.224087 58.839097 -182.172035 0.041250 0.309041 -0.001379 0.950153
1317388398.607114553 472.088518 59.670777 -183.318981 0.038036 0.325996 -0.001103 0.944605
1317388398.711076260 472.928244 59.564002 -183.851719 0.038036 0.325996 -0.001103 0.944605
1317388398.815070629 473.833346 59.522057 -184.275144 0.036327 0.336807 -0.001206 0.940872
1317388399.023069859 474.691177 61.111745 -184.951832 0.036327 0.336807 -0.001206 0.940872
1317388399.230944395 476.124809 61.772631 -185.979814 0.037179 0.361253 -0.000751 0.931726
1317388399.438589573 477.413093 62.523076 -187.093084 0.036233 0.397086 0.001638 0.917064
1317388399.646216393 478.891308 62.740015 -188.421947 0.035615 0.408390 0.003266 0.912106
1317388399.853819370 480.334279 62.969723 -189.785366 0.035615 0.408390 0.003266 0.912106
1317388400.061432600 481.764926 63.190577 -191.164257 0.035074 0.430651 0.005298 0.901821
1317388400.268864393 483.134944 63.438140 -192.599528 0.035662 0.451627 0.006480 0.891470
1317388400.476514816 484.436728 63.621707 -194.106297 0.035994 0.469292 0.007931 0.882274
1317388400.683828831 485.695725 63.877605 -195.638464 0.035765 0.477219 0.007763 0.878022
1317388400.891369343 486.933536 64.118459 -197.190470 0.035765 0.477219 0.007763 0.878022
1317388401.098760366 488.176771 64.309054 -198.740305 0.035004 0.493085 0.008098 0.869239
1317388401.306073904 489.341748 64.712561 -200.313959 0.033334 0.508413 0.009300 0.860417
1317388401.513443947 490.422847 64.941216 -201.976301 0.033334 0.508413 0.009300 0.860417
1317388401.720805883 491.533422 65.130321 -203.627870 0.034081 0.523307 0.007903 0.851426
1317388401.928387880 492.566787 65.366711 -205.323438 0.031637 0.548617 0.004529 0.835463
1317388402.135851145 493.514479 65.606603 -207.067816 0.030169 0.558070 0.005129 0.829230
1317388402.343447447 494.410374 65.788521 -208.846311 0.030169 0.558070 0.005129 0.829230
1317388402.551070690 495.306419 65.996919 -210.621704 0.029465 0.579810 0.006287 0.814195
1317388402.758460045 496.084302 66.195857 -212.453120 0.028553 0.610984 0.009634 0.791069
1317388402.862081528 496.417509 66.227523 -213.395498 0.028553 0.610984 0.009634 0.791069
1317388403.069490910 497.049161 66.490348 -215.274167 0.028014 0.629307 0.010413 0.776582
1317388403.276843786 497.619389 66.703202 -217.179033 0.026678 0.644149 0.012446 0.764334
1317388403.484061956 498.169985 66.877354 -219.093292 0.026312 0.651202 0.011923 0.758354
1317388403.691597223 498.630994 67.006667 -221.034708 0.026312 0.651202 0.011923 0.758354
1317388403.795333385 498.880902 67.064467 -222.001378 0.023667 0.658409 0.013074 0.752175
1317388404.002811670 499.327744 67.274647 -223.938939 0.023667 0.658409 0.013074 0.752175
1317388404.210345030 499.675691 67.490156 -225.894448 0.022612 0.675042 0.012990 0.737318
1317388404.417948723 499.973892 67.743181 -227.854729 0.022531 0.700658 0.015159 0.712980
1317388404.625436783 500.185299 67.967341 -229.830543 0.022320 0.709331 0.016113 0.704338
1317388404.832940578 500.330608 68.210517 -231.809934 0.022320 0.709331 0.016113 0.704338
1317388405.040570259 500.380214 68.480953 -233.789769 0.020920 0.726815 0.014755 0.686356
1317388405.247873545 500.411188 68.763923 -235.769006 0.016867 0.752595 0.012410 0.658151
1317388405.455351114 500.319011 69.051606 -237.745147 0.016257 0.761176 0.012650 0.648218
1317388405.662707567 500.150387 69.272049 -239.724730 0.016257 0.761176 0.012650 0.648218
1317388405.766487122 500.088508 69.334616 -240.720856 0.015855 0.769411 0.013116 0.638422
1317388405.973861217 499.878850 69.629448 -242.687213 0.015792 0.777185 0.012710 0.628946
1317388406.077470541 499.765994 69.682583 -243.679403 0.015792 0.777185 0.012710 0.628946
1317388406.284855843 499.532595 69.910077 -245.651319 0.014076 0.784644 0.013528 0.619639
1317388406.492208719 499.223896 70.148724 -247.612388 0.014076 0.784644 0.013528 0.619639
1317388406.699561357 498.910522 70.374235 -249.574393 0.012060 0.799287 0.011090 0.600726
1317388406.906998396 498.528014 70.554565 -251.528534 0.011475 0.813613 0.009967 0.581208
1317388407.114505053 498.062522 70.797632 -253.458016 0.011475 0.820118 0.010468 0.571983
1317388407.321717262 497.553986 71.019160 -255.378959 0.011475 0.820118 0.010468 0.571983
1317388407.529200554 496.973721 71.218902 -257.282161 0.009976 0.831500 0.008861 0.555365
1317388407.736564159 496.349902 71.466554 -259.164975 0.009590 0.842774 0.004990 0.538158
1317388407.943838358 495.668466 71.627863 -261.037960 0.008100 0.848205 0.004516 0.529586
1317388408.151281595 494.953928 71.897658 -262.884679 0.008100 0.848205 0.004516 0.529586
1317388408.254893541 494.574764 71.929736 -263.809501 0.007583 0.852575 0.004706 0.522528
1317388408.462099552 493.827672 72.125332 -265.654167 0.007583 0.852575 0.004706 0.522528
1317388408.565753698 493.474990 72.209975 -266.586108 0.009761 0.854822 0.005258 0.518803
1317388408.773066998 492.690873 72.401991 -268.415930 0.009761 0.854822 0.005258 0.518803
1317388408.876703262 492.306588 72.514481 -269.332290 0.010898 0.855632 0.006787 0.517425
1317388408.980420828 491.927351 72.634680 -270.249784 0.010898 0.855632 0.006787 0.517425
1317388409.084249258 491.555675 72.755739 -271.170264 0.010510 0.855976 0.007502 0.516854
1317388409.187850475 491.160755 72.881850 -272.080337 0.010510 0.855976 0.007502 0.516854
1317388409.292030096 490.771595 72.999187 -272.994069 0.010510 0.855976 0.007502 0.516854
1317388409.395205975 490.391757 73.108031 -273.912699 0.010100 0.856344 0.008084 0.516243
1317388409.608184576 489.606140 73.342557 -275.736593 0.011186 0.856619 0.007598 0.515772
1317388409.809969425 488.796946 73.580738 -277.549931 0.011186 0.856619 0.007598 0.515772
1317388409.913727760 488.417478 73.680290 -278.469793 0.011252 0.856898 0.007679 0.515305
1317388410.017478228 488.029877 73.798733 -279.384028 0.011252 0.856898 0.007679 0.515305
1317388410.121325970 487.621599 73.893774 -280.291935 0.011252 0.856898 0.007679 0.515305
1317388410.224973440 487.234272 74.006927 -281.206948 0.010526 0.857171 0.008254 0.514858
1317388410.432528019 486.434448 74.269798 -283.021048 0.010526 0.857171 0.008254 0.514858
1317388410.639832973 485.634670 74.461936 -284.843882 0.011422 0.857580 0.007878 0.514164
1317388410.743569851 485.231737 74.551803 -285.754691 0.011878 0.857570 0.007800 0.514170
1317388410.847425461 484.840001 74.689338 -286.664468 0.011878 0.857570 0.007800 0.514170
1317388410.951140642 484.450125 74.803243 -287.578285 0.011878 0.857570 0.007800 0.514170
1317388411.158628941 483.652187 75.027317 -289.395819 0.011199 0.857311 0.004878 0.514655
1317388411.365986824 482.832797 75.270589 -291.203301 0.012764 0.857157 0.004191 0.514880
1317388411.469930887 482.440774 75.355114 -292.119440 0.012764 0.857157 0.004191 0.514880
1317388411.677232742 481.645918 75.585070 -293.939432 0.011846 0.857225 0.004868 0.514782
1317388411.884754419 480.826849 75.787539 -295.752664 0.011304 0.857231 0.004523 0.514788
1317388411.988462448 480.438738 75.858423 -296.671555 0.011304 0.857231 0.004523 0.514788
1317388412.092262745 480.056726 75.948609 -297.591309 0.011304 0.857231 0.004523 0.514788
1317388412.299767494 479.249076 76.189331 -299.404736 0.012204 0.857324 0.004529 0.514612
1317388412.403351545 478.855996 76.302173 -300.317318 0.012204 0.857324 0.004529 0.514612
1317388412.507079363 478.450894 76.415995 -301.224502 0.011885 0.857350 0.004905 0.514573
1317388412.714580536 477.629969 76.612123 -303.037069 0.011161 0.857468 0.003427 0.514404
1317388412.922036648 476.827996 76.847333 -304.854051 0.011161 0.857468 0.003427 0.514404
1317388413.025738239 476.455784 77.011844 -305.767503 0.010797 0.857581 0.002995 0.514227
1317388413.233306646 475.661741 77.227387 -307.590330 0.010797 0.857581 0.002995 0.514227
1317388413.336853266 475.265281 77.343327 -308.501056 0.012641 0.857606 0.004300 0.514134
1317388413.440606833 474.879972 77.455812 -309.416996 0.012641 0.857606 0.004300 0.514134
1317388413.544415236 474.496605 77.570162 -310.333539 0.012641 0.857606 0.004300 0.514134
1317388413.751860380 473.705597 77.769263 -312.159194 0.012641 0.857606 0.004300 0.514134
1317388413.959332705 472.924153 77.976692 -313.988388 0.013896 0.857778 0.004169 0.513816
1317388414.166831017 472.116773 78.201896 -315.804173 0.017288 0.857550 0.004766 0.514089
1317388414.270583153 471.723080 78.334438 -316.713931 0.017288 0.857550 0.004766 0.514089
1317388414.374335527 471.323835 78.469974 -317.620826 0.014826 0.857340 0.006319 0.514497
1317388414.581977129 470.525541 78.720000 -319.437354 0.014826 0.857340 0.006319 0.514497
1317388414.789246082 469.694720 78.962913 -321.240099 0.016409 0.856329 0.005092 0.516145
1317388414.996698856 468.886383 79.231312 -323.049387 0.016678 0.855863 0.004229 0.516917
1317388415.100537777 468.500834 79.356002 -323.963679 0.016678 0.855863 0.004229 0.516917
1317388415.204349279 468.113247 79.460717 -324.879554 0.016561 0.855827 0.004762 0.516975
1317388415.411852121 467.360268 79.778169 -326.704679 0.016561 0.855827 0.004762 0.516975
1317388415.619450569 466.561100 80.074464 -328.512583 0.018926 0.856762 0.003973 0.515349
1317388415.723169088 466.192796 80.200077 -329.433797 0.018926 0.856762 0.003973 0.515349
1317388415.930504084 465.355483 80.295189 -331.242646 0.019210 0.858010 0.006282 0.513235
1317388416.034248590 464.951859 80.387778 -332.152881 0.018609 0.858738 0.007033 0.512028
1317388416.241600990 464.295953 79.943083 -333.573583 0.018609 0.858738 0.007033 0.512028
1317388416.449096441 463.475651 80.220310 -335.370419 0.021710 0.860123 0.006882 0.509578
1317388416.656513929 462.616563 80.420385 -337.165272 0.019620 0.861451 0.007182 0.507410
1317388416.863985062 461.602010 79.853040 -338.509918 0.018514 0.862044 0.007195 0.506445
1317388416.967710257 461.178922 79.909132 -339.414284 0.018514 0.862044 0.007195 0.506445
1317388417.071409702 460.764073 80.021058 -340.317294 0.018514 0.862044 0.007195 0.506445
1317388417.278712034 459.863753 80.281966 -342.076561 0.017171 0.862760 0.007946 0.505260
1317388417.382463455 459.489170 80.409437 -342.994964 0.017171 0.862760 0.007946 0.505260
1317388417.486212015 459.110807 80.585861 -343.903685 0.016073 0.862876 0.007289 0.505107
1317388417.589862823 458.796082 80.769813 -344.834884 0.016073 0.862876 0.007289 0.505107
1317388417.693587303 458.415582 80.928562 -345.745980 0.015388 0.862551 0.007228 0.505685
1317388417.900959253 457.565690 81.208073 -347.534278 0.015388 0.862551 0.007228 0.505685
1317388418.004610538 457.148342 81.342866 -348.433004 0.015450 0.860923 0.007255 0.508449
1317388418.108206511 456.747469 81.486370 -349.337895 0.015450 0.860923 0.007255 0.508449
1317388418.211952209 456.328961 81.609906 -350.237692 0.015450 0.860923 0.007255 0.508449
1317388418.315575361 455.916765 81.742666 -351.139114 0.016218 0.857339 0.007542 0.514442
1317388418.419329405 455.527937 81.887959 -352.048951 0.016218 0.857339 0.007542 0.514442
1317388418.523078918 455.141843 82.035714 -352.959611 0.016218 0.857339 0.007542 0.514442
1317388418.730453491 454.467584 81.568144 -354.523311 0.014435 0.848270 0.004179 0.529351
1317388418.834203959 454.090290 81.713649 -355.437988 0.015014 0.843375 0.002703 0.537108
1317388418.937828541 453.788698 81.879849 -356.376990 0.015014 0.843375 0.002703 0.537108
1317388419.041456223 453.440643 82.081394 -357.292765 0.015014 0.843375 0.002703 0.537108
1317388419.248827934 452.683097 82.232122 -359.137430 0.014929 0.832621 0.003474 0.553631
1317388419.352579832 452.406980 82.388804 -360.085899 0.014929 0.832621 0.003474 0.553631
1317388419.456337452 452.094149 82.525950 -361.025910 0.013673 0.827076 0.003738 0.561912
1317388419.560076714 451.805397 82.681344 -361.970742 0.013673 0.827076 0.003738 0.561912
1317388419.663828611 451.493377 82.815218 -362.911400 0.012738 0.821450 0.002915 0.570130
1317388419.767454624 451.216949 82.923730 -363.866384 0.012738 0.821450 0.002915 0.570130
1317388419.871206999 450.952899 83.092410 -364.816185 0.012738 0.821450 0.002915 0.570130
1317388419.974955559 450.689437 83.207728 -365.774023 0.013724 0.815151 0.003316 0.579077
1317388420.078616381 450.441010 83.368769 -366.729267 0.013724 0.815151 0.003316 0.579077
1317388420.285971642 449.931060 83.662103 -368.640320 0.020165 0.800295 0.003169 0.599260
1317388420.389605284 449.744341 83.818254 -369.610430 0.020165 0.800295 0.003169 0.599260
1317388420.493348837 449.513557 83.960863 -370.573040 0.021403 0.792123 0.003511 0.609976
1317388420.597087860 449.340373 84.118399 -371.545429 0.021403 0.792123 0.003511 0.609976
1317388420.700721979 449.139942 84.355644 -372.496247 0.021403 0.792123 0.003511 0.609976
1317388420.804454803 448.976020 84.557519 -373.462158 0.020786 0.783185 0.003379 0.621432
1317388420.908242941 448.842721 84.715438 -374.440808 0.020786 0.783185 0.003379 0.621432
1317388421.011954069 448.678061 84.945738 -375.400108 0.020786 0.783185 0.003379 0.621432
1317388421.115704775 448.542759 85.129920 -376.373835 0.020239 0.774189 0.001416 0.632630
1317388421.219472170 448.431336 85.317360 -377.349945 0.020239 0.774189 0.001416 0.632630
1317388421.323203564 448.326396 85.476791 -378.331744 0.020239 0.774189 0.001416 0.632630
1317388421.426954031 448.190220 85.665635 -379.304414 0.020432 0.765315 0.000123 0.643332
1317388421.530701876 448.097318 85.835300 -380.285751 0.020432 0.765315 0.000123 0.643332
1317388421.634458303 448.013720 86.021476 -381.264998 0.019980 0.756302 0.000819 0.653917
1317388421.738083124 447.958362 86.192205 -382.249006 0.019980 0.756302 0.000819 0.653917
1317388421.841850519 447.891614 86.339527 -383.235915 0.019980 0.756302 0.000819 0.653917
1317388421.945579529 447.837339 86.473209 -384.225551 0.021848 0.747150 0.000053 0.664296
