# SLAM estimated trajectory — TUM format
# timestamp tx ty tz qx qy qz qw
1317388360.944609404 -249.400507 21.015787 25.085339 -0.024174 -0.031585 -0.741799 0.669442
1317388361.044488668 -249.246768 22.305080 25.204665 -0.023020 -0.031323 -0.749697 0.660639
1317388361.144479990 -249.068233 23.577568 25.319077 -0.022686 -0.030770 -0.756651 0.652701
1317388361.254651785 -248.843951 24.955219 25.444691 -0.024460 -0.031773 -0.763151 0.644975
1317388361.354711294 -248.617219 26.190157 25.564614 -0.028793 -0.033951 -0.769885 0.636628
1317388361.454562902 -248.369861 27.407798 25.694837 -0.032578 -0.035190 -0.775818 0.629131
1317388361.564507008 -248.076514 28.727902 25.844638 -0.036035 -0.032770 -0.788597 0.612979
1317388361.664457083 -247.786475 29.909987 25.978097 -0.036035 -0.032770 -0.788597 0.612979
1317388361.774622440 -247.444932 31.194667 26.124833 -0.037164 -0.030676 -0.794559 0.605271
1317388361.874527216 -247.111414 32.345656 26.256783 -0.037860 -0.029113 -0.800862 0.596941
1317388361.974494696 -246.759854 33.483179 26.385483 -0.037732 -0.028366 -0.806414 0.589465
1317388362.084451199 -246.349970 34.714750 26.524500 -0.037756 -0.027702 -0.811801 0.582053
1317388362.184500933 -245.961934 35.819733 26.648502 -0.038078 -0.027969 -0.817500 0.573987
1317388362.284455061 -245.558611 36.907865 26.770062 -0.040309 -0.026845 -0.822745 0.566343
1317388362.394729137 -245.095394 38.084477 26.911598 -0.041561 -0.026579 -0.827956 0.558618
1317388362.494432688 -244.657241 39.133345 27.041919 -0.040790 -0.025203 -0.833096 0.551047
1317388362.604452848 -244.161827 40.268845 27.177704 -0.038714 -0.024659 -0.837272 0.544856
1317388362.704426527 -243.702498 41.281066 27.297176 -0.037035 -0.023500 -0.841417 0.538603
1317388362.804451942 -243.235874 42.276246 27.408744 -0.035377 -0.023138 -0.844790 0.533426
1317388362.914709568 -242.717523 43.351956 27.526280 -0.035227 -0.023107 -0.847558 0.529028
1317388363.014442921 -242.243961 44.314251 27.631805 -0.036703 -0.023683 -0.849907 0.525118
1317388363.114428759 -241.770561 45.262069 27.740597 -0.037704 -0.023413 -0.851570 0.522358
1317388363.224424362 -241.249018 46.287988 27.859628 -0.039286 -0.023717 -0.853009 0.519874
1317388363.324433327 -240.773189 47.211872 27.967061 -0.043095 -0.026207 -0.854273 0.517371
1317388363.434482813 -240.247988 48.216595 28.102037 -0.045413 -0.026798 -0.855335 0.515385
1317388363.534429789 -239.769684 49.120824 28.219037 -0.041568 -0.024390 -0.856557 0.513797
1317388363.634419680 -239.294704 50.015313 28.320290 -0.036829 -0.022065 -0.857420 0.512824
1317388363.744530678 -238.776949 50.989446 28.422398 -0.035089 -0.021662 -0.857831 0.512275
1317388363.844400883 -238.311070 51.868562 28.514312 -0.036032 -0.021846 -0.857804 0.512247
1317388363.944451809 -237.848566 52.742305 28.609842 -0.037342 -0.022932 -0.857619 0.512415
1317388364.054415226 -237.345954 53.697975 28.717626 -0.038790 -0.022739 -0.857163 0.513079
1317388364.154429436 -236.892912 54.562371 28.812789 -0.039700 -0.021871 -0.856565 0.514045
1317388364.264430046 -236.404132 55.509066 28.919397 -0.040499 -0.022036 -0.855712 0.515394
1317388364.364562988 -235.964437 56.367209 29.016009 -0.041508 -0.021219 -0.854665 0.517083
1317388364.464514732 -235.528419 57.223352 29.115764 -0.042750 -0.021374 -0.853400 0.519060
1317388364.574384689 -235.056836 58.163727 29.228886 -0.042791 -0.020706 -0.851876 0.521582
1317388364.674412489 -234.633604 59.017060 29.329404 -0.041109 -0.020529 -0.850101 0.524612
1317388364.774544716 -234.219267 59.870639 29.425465 -0.040436 -0.021616 -0.848227 0.527644
1317388364.884571552 -233.771001 60.811582 29.533627 -0.040429 -0.022506 -0.846336 0.530636
1317388364.984435320 -233.371610 61.666932 29.633700 -0.040254 -0.022520 -0.844359 0.533789
1317388365.094408989 -232.940261 62.608623 29.741663 -0.039914 -0.021798 -0.842631 0.536568
1317388365.194393158 -232.555140 63.464764 29.839584 -0.039356 -0.021136 -0.840733 0.539604
1317388365.294442892 -232.177468 64.321222 29.935567 -0.038209 -0.020532 -0.839011 0.542382
1317388365.404517889 -231.770525 65.262804 30.035166 -0.038536 -0.021135 -0.837146 0.545211
1317388365.504405499 -231.405236 66.119124 30.126083 -0.039204 -0.021835 -0.835097 0.548269
1317388365.604380131 -231.047572 66.976395 30.220554 -0.039832 -0.022674 -0.833243 0.551004
1317388365.714392662 -230.663849 67.920613 30.325080 -0.040655 -0.022247 -0.831426 0.553700
1317388365.814382315 -230.319775 68.779222 30.422328 -0.041628 -0.022020 -0.829432 0.556619
1317388365.914571524 -229.983726 69.638974 30.523176 -0.041479 -0.021691 -0.827555 0.559430
1317388366.024440765 -229.621650 70.586113 30.629242 -0.040717 -0.020873 -0.825853 0.562026
1317388366.124366760 -229.299454 71.447226 30.722598 -0.039902 -0.020117 -0.823976 0.564860
1317388366.234372377 -228.950379 72.394856 30.820713 -0.039482 -0.020316 -0.822162 0.567519
1317388366.334354877 -228.639790 73.256548 30.911398 -0.039780 -0.020705 -0.820040 0.570546
1317388366.434404612 -228.334423 74.117403 31.002738 -0.039474 -0.021918 -0.818046 0.573378
1317388366.544380426 -228.009557 75.063451 31.100761 -0.039670 -0.023338 -0.815556 0.576845
1317388366.644344330 -227.723438 75.920385 31.188316 -0.040533 -0.024360 -0.812565 0.580949
1317388366.754486561 -227.420646 76.863592 31.288321 -0.040843 -0.024835 -0.809783 0.584779
1317388366.854497671 -227.153664 77.727051 31.380178 -0.040912 -0.023821 -0.807290 0.588254
1317388366.954642534 -226.889157 78.595274 31.469838 -0.040557 -0.022779 -0.805733 0.590449
1317388367.064358950 -226.600596 79.555943 31.562716 -0.040954 -0.021622 -0.804567 0.592053
1317388367.164347410 -226.337321 80.436141 31.649689 -0.042121 -0.022273 -0.803631 0.593218
1317388367.264333248 -226.074979 81.320815 31.738829 -0.042460 -0.022890 -0.802771 0.594333
1317388367.374567986 -225.785249 82.301302 31.841488 -0.042323 -0.023354 -0.801898 0.595502
1317388367.474343300 -225.523625 83.195046 31.934229 -0.041413 -0.023937 -0.800926 0.596849
1317388367.584383965 -225.235736 84.185010 32.040976 -0.041646 -0.024748 -0.799856 0.598234
1317388367.684329033 -224.981164 85.088307 32.143436 -0.041713 -0.025052 -0.798710 0.599745
1317388367.784332275 -224.728095 85.995527 32.247040 -0.041049 -0.024845 -0.797641 0.601221
1317388367.894481421 -224.448600 86.996034 32.362683 -0.038778 -0.024736 -0.796691 0.602634
1317388367.994333744 -224.197283 87.908380 32.459237 -0.037978 -0.024669 -0.795337 0.604473
1317388368.094338179 -223.946344 88.822974 32.552281 -0.038470 -0.025858 -0.793699 0.606542
1317388368.204362392 -223.676577 89.831623 32.660751 -0.038610 -0.027181 -0.791709 0.609070
1317388368.304373980 -223.439086 90.751939 32.760004 -0.038349 -0.027436 -0.789659 0.611732
1317388368.414381742 -223.185609 91.763837 32.866704 -0.037595 -0.027512 -0.787522 0.614523
1317388368.514338493 -222.964766 92.683659 32.965193 -0.036172 -0.029098 -0.781782 0.621821
1317388368.614307642 -222.753672 93.605585 33.061287 -0.036172 -0.029098 -0.781782 0.621821
1317388368.724344969 -222.531637 94.623094 33.168107 -0.035987 -0.031189 -0.778390 0.625972
1317388368.824313879 -222.343884 95.549775 33.269525 -0.035150 -0.031815 -0.774529 0.630759
1317388368.924689770 -222.165632 96.478523 33.368745 -0.034296 -0.030908 -0.771049 0.635100
1317388369.034318924 -221.981991 97.500943 33.473182 -0.033683 -0.030738 -0.767612 0.639291
1317388369.134314537 -221.827545 98.432551 33.567381 -0.034942 -0.030366 -0.763671 0.643944
1317388369.244300127 -221.667254 99.457793 33.675357 -0.035911 -0.030819 -0.760200 0.647964
1317388369.344305038 -221.532048 100.391192 33.777581 -0.036757 -0.030471 -0.756297 0.652484
1317388369.444355965 -221.405737 101.324859 33.879011 -0.036880 -0.029446 -0.752933 0.656403
1317388369.554363012 -221.279723 102.353859 33.989411 -0.036781 -0.028664 -0.749925 0.659878
1317388369.654327393 -221.173785 103.290036 34.089131 -0.036157 -0.028113 -0.746968 0.663280
1317388369.754402399 -221.076289 104.226379 34.188561 -0.035794 -0.027863 -0.744280 0.666326
1317388369.864549875 -220.977510 105.253905 34.294154 -0.035410 -0.027001 -0.741563 0.669404
1317388369.964337349 -220.896083 106.185759 34.389844 -0.035757 -0.026554 -0.738519 0.672760
1317388370.074311733 -220.814421 107.208820 34.491728 -0.036263 -0.026950 -0.735724 0.675772
1317388370.174286842 -220.750505 108.133835 34.588989 -0.037032 -0.027446 -0.732524 0.679179
1317388370.274436474 -220.694932 109.056163 34.685533 -0.036882 -0.026937 -0.729653 0.682291
1317388370.384522438 -220.641803 110.064178 34.788102 -0.035934 -0.026853 -0.726598 0.685597
1317388370.484302521 -220.601260 110.978535 34.882738 -0.035504 -0.026355 -0.723097 0.689330
1317388370.594290018 -220.570646 111.981606 34.981644 -0.033781 -0.025425 -0.720083 0.692599
1317388370.694294930 -220.551482 112.890348 35.066498 -0.032727 -0.024168 -0.716638 0.696257
1317388370.794289589 -220.540019 113.797027 35.148239 -0.033174 -0.023321 -0.713331 0.699653
1317388370.904485703 -220.539906 114.790204 35.239149 -0.033723 -0.023519 -0.710138 0.702861
1317388371.004287004 -220.546965 115.691728 35.322186 -0.033087 -0.022168 -0.706721 0.706370
1317388371.104275227 -220.562335 116.590495 35.401011 -0.033015 -0.021423 -0.703553 0.709552
1317388371.214291811 -220.587598 117.578921 35.484778 -0.033134 -0.021528 -0.700260 0.712793
1317388371.314265013 -220.620189 118.470660 35.560184 -0.033060 -0.021738 -0.696640 0.716329
1317388371.414352417 -220.659935 119.365439 35.636796 -0.033143 -0.022084 -0.693282 0.719566
1317388371.524253607 -220.713874 120.349041 35.721431 -0.032973 -0.021774 -0.690017 0.722714
1317388371.624278784 -220.772635 121.245197 35.798668 -0.032126 -0.021267 -0.686580 0.726033
1317388371.734315157 -220.845393 122.231725 35.880296 -0.031269 -0.020176 -0.684003 0.728530
1317388371.834246159 -220.916870 123.132110 35.952725 -0.030345 -0.019324 -0.681706 0.730741
1317388371.934455395 -221.015105 124.036184 36.034262 -0.029896 -0.017862 -0.680129 0.732265
1317388372.044286966 -221.140818 125.034165 36.126539 -0.028811 -0.016295 -0.678805 0.733572
1317388372.144321203 -221.246239 125.942392 36.203498 -0.027816 -0.015421 -0.677733 0.734620
1317388372.254444361 -221.366623 126.942700 36.284849 -0.027014 -0.014718 -0.676968 0.735369
1317388372.354310513 -221.469113 127.852644 36.353004 -0.027538 -0.014792 -0.676222 0.736034
1317388372.454419851 -221.574920 128.765914 36.425247 -0.028250 -0.015662 -0.675528 0.736626
1317388372.564259052 -221.682192 129.772622 36.505316 -0.028305 -0.016657 -0.674767 0.737300
1317388372.664408445 -221.782484 130.689574 36.581313 -0.027702 -0.016026 -0.674014 0.738025
1317388372.764258862 -221.880093 131.607405 36.652428 -0.025847 -0.016234 -0.673463 0.738591
1317388372.874422073 -221.990924 132.617946 36.726820 -0.024561 -0.016036 -0.672906 0.739146
1317388372.974283695 -222.092081 133.538937 36.790747 -0.023223 -0.014631 -0.672462 0.739623
1317388373.084221363 -222.206051 134.554408 36.856563 -0.022053 -0.013307 -0.671984 0.740118
1317388373.184241295 -222.307369 135.481085 36.911746 -0.021504 -0.013057 -0.671776 0.740327
1317388373.284237146 -222.409255 136.409791 36.968241 -0.021781 -0.013228 -0.671436 0.740625
1317388373.394303560 -222.520199 137.438177 37.034271 -0.021937 -0.012428 -0.671230 0.740820
1317388373.494244576 -222.618899 138.378349 37.090781 -0.021099 -0.011526 -0.671066 0.741008
1317388373.594221830 -222.718786 139.320061 37.146070 -0.020096 -0.010962 -0.670837 0.741251
1317388373.704304934 -222.827345 140.354503 37.202333 -0.019108 -0.009789 -0.670644 0.741469
1317388373.804218292 -222.926530 141.296683 37.252785 -0.018253 -0.009381 -0.670246 0.741855
1317388373.914287806 -223.036307 142.330814 37.305767 -0.017908 -0.009038 -0.669776 0.742292
1317388374.014209986 -223.135563 143.270321 37.355929 -0.016932 -0.008506 -0.669252 0.742794
1317388374.114203215 -223.237543 144.207909 37.402687 -0.015929 -0.007533 -0.668631 0.743386
1317388374.224206209 -223.351644 145.238065 37.450939 -0.015117 -0.007193 -0.667813 0.744141
1317388374.324219942 -223.458125 146.173078 37.493883 -0.014895 -0.006872 -0.666654 0.745187
1317388374.424471140 -223.565113 147.107897 37.534903 -0.014223 -0.006347 -0.665606 0.746141
1317388374.534221411 -223.684879 148.136877 37.579889 -0.013059 -0.005579 -0.664313 0.747320
1317388374.664253712 -223.833234 149.347903 37.627829 -0.010940 -0.004802 -0.662256 0.749182
1317388374.744206190 -223.929702 150.091745 37.654114 -0.009646 -0.004736 -0.658844 0.752203
1317388374.844200134 -224.057383 151.017520 37.685323 -0.008697 -0.005690 -0.656755 0.754032
1317388374.944198370 -224.193195 151.944039 37.716027 -0.009672 -0.005324 -0.653997 0.756416
1317388375.054350853 -224.347594 152.960739 37.747125 -0.009637 -0.004807 -0.651462 0.758605
1317388375.154184580 -224.494073 153.884785 37.778745 -0.008776 -0.003938 -0.648080 0.761511
1317388375.254296303 -224.648353 154.806606 37.805267 -0.007018 -0.002689 -0.645038 0.764114
1317388375.364310265 -224.825669 155.820737 37.826522 -0.006213 -0.002857 -0.641628 0.766985
1317388375.464221478 -224.998814 156.741796 37.846269 -0.005919 -0.004183 -0.637418 0.770484
1317388375.574191809 -225.201916 157.755909 37.868438 -0.004876 -0.004613 -0.633082 0.774056
1317388375.674182892 -225.399473 158.678413 37.888550 -0.004346 -0.004952 -0.628264 0.777972
1317388375.774336576 -225.607809 159.602407 37.910767 -0.003804 -0.005117 -0.623820 0.781542
1317388375.884269476 -225.851749 160.620727 37.931485 -0.002669 -0.004238 -0.619338 0.785109
1317388375.984280109 -226.085098 161.547756 37.948146 -0.002385 -0.002742 -0.614346 0.789029
1317388376.084167242 -226.329832 162.478619 37.962472 -0.001708 -0.002708 -0.609709 0.792619
1317388376.194169760 -226.615495 163.503902 37.979816 -0.001025 -0.001844 -0.605015 0.796211
1317388376.294166327 -226.887485 164.438570 37.993515 0.000713 -0.000095 -0.600036 0.799973
1317388376.404386282 -227.199227 165.466842 38.001702 0.003154 0.001510 -0.595422 0.803405
1317388376.504138470 -227.495677 166.404107 38.001239 0.005530 0.001505 -0.590143 0.807278
1317388376.604156971 -227.804266 167.341277 38.000945 0.007235 0.000237 -0.584954 0.811034
1317388376.714186907 -228.162171 168.372060 38.000752 0.008629 -0.000775 -0.579391 0.815004
1317388376.814158678 -228.503854 169.308361 38.001646 0.010115 -0.000201 -0.573207 0.819348
1317388376.914319277 -228.859759 170.243387 37.996695 0.011526 0.000833 -0.567641 0.823195
1317388377.024159431 -229.269417 171.270795 37.986032 0.012835 0.001112 -0.562112 0.826961
1317388377.124169111 -229.654221 172.203529 37.977861 0.013152 0.001942 -0.555817 0.831199
1317388377.224143028 -230.054692 173.135364 37.967369 0.015353 0.001661 -0.550173 0.834908
1317388377.334151745 -230.512504 174.157013 37.955896 0.015259 0.002446 -0.544413 0.838675
1317388377.434172153 -230.945139 175.084738 37.941206 0.014262 0.003470 -0.534118 0.845283
1317388377.544200182 -231.436229 176.102767 37.927305 0.013008 0.005121 -0.529695 0.848073
1317388377.644140482 -231.894587 177.026736 37.911379 0.013008 0.005121 -0.529695 0.848073
1317388377.744164944 -232.359946 177.951053 37.896947 0.012026 0.005185 -0.525753 0.850537
1317388377.854218483 -232.885598 178.967699 37.883105 0.010678 0.005165 -0.521769 0.853004
1317388377.954209089 -233.376183 179.890946 37.872029 0.010062 0.006389 -0.517524 0.855586
1317388378.064119816 -233.929083 180.903470 37.852449 0.009746 0.009569 -0.513762 0.857824
1317388378.164139748 -234.440178 181.824244 37.831332 0.008198 0.011361 -0.510010 0.860054
1317388378.264185905 -234.960980 182.744923 37.809695 0.006861 0.012718 -0.506754 0.861970
1317388378.374248266 -235.542850 183.758390 37.787519 0.005511 0.014705 -0.503956 0.863587
1317388378.474133015 -236.077061 184.680422 37.761457 0.004247 0.016098 -0.501487 0.865005
1317388378.574133873 -236.616737 185.602962 37.735653 0.002356 0.014769 -0.499958 0.865921
1317388378.684135675 -237.213909 186.622488 37.715078 -0.000451 0.013008 -0.498949 0.866533
1317388378.784070492 -237.761997 187.550556 37.703098 -0.002668 0.011676 -0.498242 0.866955
1317388378.894392967 -238.366310 188.577839 37.693234 -0.002894 0.012403 -0.497313 0.867478
1317388378.994110823 -238.918739 189.513932 37.682627 -0.002894 0.012403 -0.497313 0.867478
1317388379.094106674 -239.471833 190.452583 37.672507 -0.002675 0.013157 -0.496927 0.867689
1317388379.204101086 -240.083390 191.487328 37.658888 -0.002182 0.012616 -0.496595 0.867888
1317388379.304119349 -240.641321 192.430764 37.649561 -0.001936 0.011865 -0.496144 0.868157
1317388379.404132128 -241.199943 193.377423 37.642325 -0.001991 0.011114 -0.495562 0.868499
1317388379.514132261 -241.818138 194.418893 37.636899 -0.001438 0.010223 -0.494770 0.868963
1317388379.614095926 -242.383159 195.364167 37.632957 -0.000470 0.010060 -0.493502 0.869687
1317388379.724103212 -243.009711 196.399052 37.626218 0.000465 0.010201 -0.491678 0.870717
1317388379.824154854 -243.582598 197.335943 37.621590 0.001386 0.009557 -0.484869 0.874533
1317388379.924418449 -244.162432 198.269890 37.617861 0.001386 0.009557 -0.484869 0.874533
1317388380.034091234 -244.812001 199.286016 37.613838 0.002488 0.009330 -0.480357 0.877020
1317388380.134075642 -245.411636 200.200068 37.607927 0.002461 0.010212 -0.474687 0.880092
1317388380.234073877 -246.022435 201.105089 37.600962 0.002328 0.009688 -0.469118 0.883079
1317388380.344126940 -246.707315 202.089109 37.596556 0.002047 0.009597 -0.463452 0.886068
1317388380.444137812 -247.340857 202.971981 37.591880 0.002047 0.011040 -0.457301 0.889241
1317388380.554090738 -248.046614 203.932341 37.581431 0.002739 0.011920 -0.451681 0.892096
1317388380.654245615 -248.698499 204.794400 37.571597 0.003245 0.011685 -0.445245 0.895327
1317388380.754229546 -249.360978 205.645698 37.562526 0.003562 0.011434 -0.439281 0.898270
1317388380.864183187 -250.102744 206.567244 37.551282 0.003262 0.012017 -0.433369 0.901131
1317388380.964152098 -250.787513 207.392142 37.539174 0.001894 0.012631 -0.426889 0.904214
1317388381.064053774 -251.482920 208.205106 37.526669 0.000186 0.012693 -0.421056 0.906946
1317388381.174060822 -252.258270 209.089482 37.514738 -0.001675 0.013222 -0.415821 0.909349
1317388381.274232626 -252.970394 209.886454 37.504216 -0.004232 0.014474 -0.411264 0.911391
1317388381.384177923 -253.755682 210.758656 37.490500 -0.005202 0.015239 -0.407915 0.912878
1317388381.484102011 -254.472729 211.549344 37.480466 -0.005217 0.014795 -0.405016 0.914175
1317388381.584096193 -255.191055 212.337125 37.470203 -0.004667 0.014575 -0.403005 0.915070
1317388381.694104433 -255.984163 213.198796 37.460636 -0.003853 0.013746 -0.400872 0.916023
1317388381.794096947 -256.708763 213.976951 37.451990 -0.003071 0.013270 -0.398341 0.917136
1317388381.894288540 -257.437120 214.750742 37.444077 -0.002504 0.012202 -0.395942 0.918191
1317388382.004075289 -258.242957 215.596494 37.437531 -0.002384 0.011174 -0.393637 0.919195
1317388382.104114056 -258.980311 216.358058 37.431616 -0.003006 0.010575 -0.390862 0.920384
1317388382.214100361 -259.794135 217.193197 37.431005 -0.003664 0.010190 -0.388117 0.921547
1317388382.314088583 -260.539381 217.943724 37.430217 -0.003550 0.010789 -0.384507 0.923052
1317388382.414097309 -261.290595 218.686396 37.427978 -0.003614 0.012876 -0.381252 0.924374
1317388382.524100065 -262.117419 219.494665 37.418289 -0.003675 0.014581 -0.378300 0.925561
1317388382.624083519 -262.870718 220.224462 37.412922 -0.003769 0.013481 -0.375424 0.926747
1317388382.724090099 -263.623837 220.950767 37.407846 -0.003243 0.011824 -0.373411 0.927585
1317388382.834041119 -264.450390 221.742701 37.405358 -0.001859 0.009635 -0.371572 0.928352
1317388382.934130430 -265.200992 222.451752 37.403410 -0.001423 0.010554 -0.370394 0.928814
1317388383.044054985 -266.021413 223.220656 37.403456 -0.001739 0.010558 -0.370437 0.928796
1317388383.144051790 -266.753470 223.915136 37.402730 -0.003817 0.012063 -0.372997 0.927746
1317388383.244011402 -267.470529 224.608086 37.401119 -0.005818 0.013502 -0.377450 0.925913
1317388383.354372025 -268.237550 225.369732 37.400526 -0.007211 0.014221 -0.382884 0.923659
1317388383.454256296 -268.916068 226.060380 37.399954 -0.007565 0.014686 -0.388621 0.921250
1317388383.564070225 -269.640013 226.814362 37.399500 -0.006610 0.014754 -0.393084 0.919361
1317388383.664105415 -270.282593 227.494796 37.396992 -0.005259 0.014581 -0.397010 0.917683
1317388383.764055967 -270.914849 228.169357 37.392226 -0.004914 0.013994 -0.399573 0.916581
1317388383.874230146 -271.600548 228.910921 37.388432 -0.004495 0.012700 -0.401146 0.915915
1317388383.974036932 -272.223968 229.580018 37.386016 -0.004112 0.011178 -0.401204 0.915911
1317388384.074032068 -272.845326 230.245647 37.385447 -0.003111 0.010309 -0.399912 0.916490
1317388384.184035301 -273.532842 230.968451 37.381470 -0.002092 0.009681 -0.397003 0.917764
1317388384.284003496 -274.162010 231.617558 37.376674 -0.000440 0.008552 -0.392438 0.919739
1317388384.384248734 -274.796609 232.256741 37.373724 0.000884 0.007571 -0.387188 0.921969
1317388384.494015455 -275.501121 232.945130 37.371563 0.001827 0.007068 -0.380858 0.924605
1317388384.594024181 -276.146252 233.558625 37.370719 0.003431 0.006735 -0.372504 0.928000
1317388384.704022169 -276.867828 234.216019 37.367994 0.005403 0.005785 -0.363542 0.931544
1317388384.804025173 -277.534808 234.797049 37.365029 0.006953 0.004433 -0.352773 0.935673
1317388384.904162645 -278.213853 235.357262 37.362309 0.006989 0.003770 -0.342203 0.939593
1317388385.014060736 -278.971846 235.954626 37.362208 0.006775 0.003168 -0.330863 0.943649
1317388385.113984346 -279.677887 236.475067 37.358068 0.006956 0.002132 -0.317506 0.948228
1317388385.213981628 -280.398806 236.977507 37.355454 0.006357 0.000656 -0.304913 0.952359
1317388385.323992252 -281.208577 237.507186 37.357001 0.005140 0.000194 -0.291501 0.956557
1317388385.424163818 -281.957562 237.968090 37.360857 0.004968 -0.000070 -0.276214 0.961083
1317388385.533948660 -282.794661 238.447520 37.363610 0.005552 0.000124 -0.261787 0.965110
1317388385.633991718 -283.571427 238.859151 37.370320 0.004734 -0.000508 -0.245863 0.969293
1317388385.733983040 -284.361976 239.250998 37.376694 0.004607 -0.001303 -0.231538 0.972814
1317388385.844026566 -285.248562 239.653211 37.386054 0.004395 -0.002033 -0.217763 0.975990
1317388385.944081306 -286.068380 240.001511 37.395755 0.002380 -0.003099 -0.204350 0.978890
1317388386.043981552 -286.902769 240.334392 37.402968 0.001145 -0.003240 -0.194146 0.980967
1317388386.153970480 -287.835116 240.685119 37.418507 -0.000837 -0.001338 -0.185820 0.982583
1317388386.254039526 -288.691939 240.999046 37.424011 -0.003948 0.002584 -0.179955 0.983664
1317388386.364080429 -289.643919 241.340775 37.417439 -0.005405 0.002818 -0.177052 0.984183
1317388386.463985920 -290.518145 241.653518 37.416060 -0.007791 -0.000479 -0.175520 0.984445
1317388386.563997984 -291.402759 241.969949 37.424507 -0.009116 -0.002784 -0.175250 0.984478
1317388386.673938274 -292.383528 242.324075 37.441722 -0.010519 -0.003430 -0.176032 0.984322
1317388386.774149895 -293.280241 242.654390 37.458132 -0.010771 -0.003146 -0.177664 0.984027
1317388386.884016275 -294.272007 243.025216 37.475102 -0.010323 -0.002929 -0.179035 0.983784
1317388386.983948946 -295.183484 243.369414 37.488764 -0.009330 -0.004120 -0.180424 0.983536
1317388387.083946943 -296.104479 243.719495 37.503601 -0.008888 -0.006566 -0.181554 0.983319
1317388387.193937540 -297.129711 244.111620 37.526060 -0.008303 -0.009163 -0.182529 0.983123
1317388387.293972492 -298.073089 244.472738 37.552415 -0.007928 -0.010682 -0.183472 0.982935
1317388387.404013872 -299.123077 244.873832 37.583234 -0.007719 -0.010072 -0.184147 0.982817
1317388387.504005194 -300.087056 245.242409 37.609130 -0.008684 -0.008613 -0.184654 0.982727
1317388387.603897572 -301.060017 245.615084 37.632279 -0.009273 -0.007871 -0.184878 0.982686
1317388387.713934183 -302.140745 246.027345 37.657496 -0.010184 -0.007575 -0.184946 0.982667
1317388387.813974857 -303.130315 246.403774 37.680948 -0.011594 -0.007495 -0.184727 0.982693
1317388387.924298763 -304.228813 246.821766 37.708422 -0.012029 -0.007631 -0.184379 0.982752
1317388388.023964405 -305.228975 247.204049 37.739350 -0.012681 -0.008504 -0.183855 0.982835
1317388388.123959780 -306.235860 247.589009 37.773543 -0.012560 -0.010174 -0.183089 0.982963
1317388388.233938456 -307.347635 248.012161 37.817647 -0.011622 -0.011426 -0.181677 0.983223
1317388388.333931684 -308.361348 248.392467 37.859850 -0.009561 -0.011549 -0.179201 0.983698
1317388388.434018850 -309.375901 248.764882 37.900909 -0.006874 -0.011403 -0.175865 0.984324
1317388388.543923378 -310.495739 249.166842 37.945883 -0.004928 -0.011744 -0.171453 0.985110
1317388388.643914461 -311.517611 249.520155 37.986667 -0.003027 -0.012852 -0.166189 0.986006
1317388388.754067898 -312.646317 249.896561 38.033411 -0.002334 -0.013849 -0.161495 0.986774
1317388388.854164362 -313.675189 250.228197 38.077919 -0.001282 -0.014640 -0.151958 0.988278
1317388388.954120159 -314.705896 250.550462 38.123403 -0.001282 -0.014640 -0.151958 0.988278
1317388389.063955545 -315.840192 250.892890 38.172040 -0.000903 -0.014247 -0.147386 0.988976
1317388389.163928509 -316.870625 251.193200 38.215785 -0.000444 -0.014327 -0.142528 0.989687
1317388389.263891459 -317.901094 251.481531 38.258416 -0.000767 -0.015017 -0.138244 0.990284
1317388389.374006510 -319.033775 251.788540 38.308961 -0.001618 -0.015933 -0.134073 0.990842
1317388389.473895311 -320.061934 252.060583 38.359894 -0.001544 -0.016662 -0.129633 0.991421
1317388389.583849669 -321.190866 252.353217 38.418831 -0.001772 -0.016724 -0.125948 0.991894
1317388389.683900833 -322.216193 252.610792 38.471184 -0.001962 -0.016942 -0.122305 0.992346
1317388389.783956766 -323.242147 252.863096 38.522651 -0.001355 -0.017616 -0.119325 0.992698
1317388389.893960714 -324.370474 253.134604 38.581360 0.000397 -0.018776 -0.116534 0.993009
1317388389.993876457 -325.399383 253.371966 38.632262 0.001099 -0.020761 -0.113511 0.993319
1317388390.093860149 -326.430511 253.604164 38.685896 0.003461 -0.023785 -0.110660 0.993568
1317388390.203864098 -327.568151 253.851122 38.755057 0.004879 -0.024523 -0.107646 0.993875
1317388390.323921442 -328.814344 254.113028 38.820657 0.005013 -0.022871 -0.105040 0.994192
1317388390.414036751 -329.751921 254.305472 38.870054 0.006663 -0.023230 -0.102239 0.994466
1317388390.513897181 -330.793444 254.517950 38.927975 0.006538 -0.023006 -0.100730 0.994626
1317388390.613882542 -331.838020 254.727764 38.986232 0.006091 -0.021886 -0.098008 0.994926
1317388390.723876238 -332.988624 254.954046 39.048907 0.006091 -0.021886 -0.098008 0.994926
1317388390.823875904 -334.037095 255.160266 39.098115 0.007492 -0.019119 -0.096991 0.995073
1317388390.924118042 -335.086844 255.365872 39.145980 0.008900 -0.018927 -0.096544 0.995109
1317388391.033884764 -336.244684 255.593888 39.197088 0.011556 -0.019221 -0.095944 0.995134
1317388391.133861780 -337.299927 255.800176 39.242876 0.014265 -0.019336 -0.095436 0.995145
1317388391.243866205 -338.464012 256.025044 39.292580 0.017495 -0.019889 -0.094365 0.995185
1317388391.343918085 -339.524284 256.228140 39.339177 0.017495 -0.019889 -0.094365 0.995185
